year,state,forest_cover_percentage,deforestation_rate
2003,Melaka,49.71977533660212,0.6620194313283314
2004,Melaka,49.03357254705175,0.686202789550371
2005,Melaka,46.981614601911694,2.051957945140052
2006,Melaka,45.98163273943036,0.9999818624813336
2007,Melaka,44.095330798111284,1.8863019413190814
2008,Melaka,42.98833757549742,1.1069932226138584
2009,Melaka,41.14617026293356,1.8421673125638593
2010,Melaka,40.849924124713574,0.2962461382199839
2011,Melaka,39.01743015543854,1.8324939692750435
2012,Melaka,37.582752428916045,1.4346777265224935
2013,Melaka,36.83911416358833,0.7436382653277148
2014,Melaka,34.0985350930757,2.7405790705126267
2015,Melaka,32.3555195492222,1.743015543853497
2016,Melaka,29.53755373239905,2.817965816823153
2017,Melaka,27.217160510994358,2.3203932214046907
2018,Melaka,25.186967588254145,2.0301929227402162
2019,Melaka,23.289178551779592,1.8977890364745502
2020,Melaka,21.88049793534579,1.408680616433801
2021,Melaka,20.477863158467503,1.4026347768782912
2022,Melaka,19.700368191628932,0.7774949668385701
2023,Melaka,18.791678506435797,0.9086896851931344
2001,Negeri Sembilan,96.60346342941305,3.3965365705869472
2002,Negeri Sembilan,92.83331683509864,3.770146594314408
2003,Negeri Sembilan,91.72463546400536,1.108681371093293
2004,Negeri Sembilan,90.36923049233732,1.3554049716680314
2005,Negeri Sembilan,88.44418647204749,1.925044020289829
2006,Negeri Sembilan,87.31330747610005,1.1308789959474337
2007,Negeri Sembilan,85.78212131301952,1.5311861630805506
2008,Negeri Sembilan,84.5221061346436,1.2600151783759137
2009,Negeri Sembilan,81.92708380203318,2.5950223326104105
2010,Negeri Sembilan,81.09707261323038,0.8300111888027981
2011,Negeri Sembilan,78.70452861543815,2.3925439977922363
2012,Negeri Sembilan,74.98327678938354,3.721251826054612
2013,Negeri Sembilan,73.28980799054501,1.6934687988385242
2014,Negeri Sembilan,70.36692073948088,2.9228872510641364
2015,Negeri Sembilan,68.69804930872397,1.6688714307569088
2016,Negeri Sembilan,65.95679262318932,2.7412566855346476
2017,Negeri Sembilan,63.71858211171405,2.238210511475272
2018,Negeri Sembilan,61.93512294184522,1.783459169868824
2019,Negeri Sembilan,60.19245940684347,1.742663535001755
2020,Negeri Sembilan,58.95614169283887,1.2363177140046013
2021,Negeri Sembilan,57.69957614535245,1.256565547486419
2022,Negeri Sembilan,56.70968206401915,0.9898940813332974
2023,Negeri Sembilan,55.427769228692526,1.28191283532662
2001,Negeri Sembilan,82.24924933032166,3.381088223560079
2002,Negeri Sembilan,78.49605092255129,3.753198407770369
2003,Negeri Sembilan,77.39156910210608,1.1044818204452123
2004,Negeri Sembilan,76.04396329592733,1.3476058061787388
2005,Negeri Sembilan,74.12731837693367,1.9166449189936676
2006,Negeri Sembilan,72.99973902792402,1.127579349009656
2007,Negeri Sembilan,71.47215247968467,1.5275865482393383
2008,Negeri Sembilan,70.21363714082594,1.258515338858742
2009,Negeri Sembilan,67.62326431071875,2.5903728301071784
2010,Negeri Sembilan,66.7944529935297,0.8288113171890608
2011,Negeri Sembilan,64.40940819332332,2.3850448002063778
2012,Negeri Sembilan,60.71440355881921,3.695004634504108
2013,Negeri Sembilan,59.06862965662674,1.6457739021924656
2014,Negeri Sembilan,56.30052584373472,2.768103812892021
2015,Negeri Sembilan,54.718945072877204,1.5815807708575182
2016,Negeri Sembilan,52.18781590369831,2.531129169178898
2017,Negeri Sembilan,50.11458773911192,2.0732281645863893
2018,Negeri Sembilan,48.503910081621264,1.6106776574906487
2019,Negeri Sembilan,47.01816905591102,1.485741025710249
2020,Negeri Sembilan,46.01192672384055,1.0062423320704683
2021,Negeri Sembilan,45.064328116891495,0.9475986069490565
2022,Negeri Sembilan,44.28441156796223,0.7799165489292645
2023,Negeri Sembilan,43.367859639018626,0.9165519289436032
2001,Negeri Sembilan,81.67976026565158,3.375538817346544
2002,Negeri Sembilan,77.9300114887707,3.7497487768808737
2003,Negeri Sembilan,76.82657955598751,1.1034319327831923
2004,Negeri Sembilan,75.48107352513281,1.3455060308546987
2005,Negeri Sembilan,73.56712831727005,1.9139452078627588
2006,Negeri Sembilan,72.44029888801899,1.12682942925107
2007,Negeri Sembilan,70.91331227558652,1.5269866124324698
2008,Negeri Sembilan,69.65509690463121,1.2582153709553079
2009,Negeri Sembilan,67.06577396218604,2.5893229424451585
2010,Negeri Sembilan,66.23726261290042,0.8285113492856264
2011,Negeri Sembilan,63.852667764549196,2.3845948483512265
2012,Negeri Sembilan,60.16051282512771,3.692154939421482
2013,Negeri Sembilan,58.51743863406615,1.6430741910615565
2014,Negeri Sembilan,55.75758393851857,2.7598546955475762
2015,Negeri Sembilan,54.18005273435742,1.5775312041611547
2016,Negeri Sembilan,51.66062231341246,2.519430420944959
2017,Negeri Sembilan,49.59729308963941,2.063329223773056
2018,Negeri Sembilan,47.996364389010374,1.6009287006290327
2019,Negeri Sembilan,46.52082227201689,1.4755421169934817
2020,Negeri Sembilan,45.52447888075976,0.9963433912571354
2021,Negeri Sembilan,44.588729005996356,0.9357498747634004
2022,Negeri Sembilan,43.81811146207355,0.7706175439228002
2023,Negeri Sembilan,42.9141581850742,0.903953276999361
2001,Negeri Sembilan,81.24165714268572,3.3699894111330084
2002,Negeri Sembilan,77.49730778806668,3.744349354619056
2003,Negeri Sembilan,76.3956756627041,1.1016321253625863
2004,Negeri Sembilan,75.05226940717343,1.3434062555306583
2005,Negeri Sembilan,73.1419238141519,1.9103455930215465
2006,Negeri Sembilan,72.01629425651456,1.125629557637333
2007,Negeri Sembilan,70.49005756384067,1.526236692673884
2008,Negeri Sembilan,69.23229214474051,1.2577654191001562
2009,Negeri Sembilan,66.64401908995737,2.588273054783138
2010,Negeri Sembilan,65.81580770857518,0.8282113813821921
2011,Negeri Sembilan,63.432112763934256,2.3836949446409235
2012,Negeri Sembilan,59.741907615885104,3.690205148049159
2013,Negeri Sembilan,58.10123316805102,1.640674447834082
2014,Negeri Sembilan,55.34827773428243,2.752955433768587
2015,Negeri Sembilan,53.77419616101077,1.57408157327166
2016,Negeri Sembilan,51.26406474507228,2.5101314159384946
2017,Negeri Sembilan,49.21183433372629,2.052230411345986
2018,Negeri Sembilan,47.619604702296854,1.592229631429437
2019,Negeri Sembilan,46.15591131748903,1.4636933848078257
2020,Negeri Sembilan,45.168566963334925,0.9873443541541056
2021,Negeri Sembilan,44.24331596519173,0.9252509981431987
2022,Negeri Sembilan,43.481697458371954,0.7616185068197703
2023,Negeri Sembilan,42.59139272097885,0.8903047373930989
2001,Negeri Sembilan,81.00228275574514,3.368189603712403
2002,Negeri Sembilan,77.26048312830527,3.741799627439864
2003,Negeri Sembilan,76.15960092270127,1.1008822056040004
2004,Negeri Sembilan,74.8178444906395,1.3417564320617694
2005,Negeri Sembilan,72.90839880132826,1.9094456893112437
2006,Negeri Sembilan,71.78321919554608,1.1251796057821812
2007,Negeri Sembilan,70.25728247077564,1.5259367247704496
2008,Negeri Sembilan,68.99966703562718,1.2576154351484392
2009,Negeri Sembilan,66.4118439326992,2.587823102927987
2010,Negeri Sembilan,65.58378253526872,0.8280613974304749
2011,Negeri Sembilan,63.20038755853123,2.383394976737489
2012,Negeri Sembilan,59.51153226604753,3.6888552924837046
2013,Negeri Sembilan,57.87205768982718,1.6394745762203444
2014,Negeri Sembilan,55.12300183880324,2.7490558510239405
2015,Negeri Sembilan,53.55087005690391,1.5721317818993368
2016,Negeri Sembilan,51.04568811137208,2.5051819455318283
2017,Negeri Sembilan,48.99735728277074,2.0483308286013395
2018,Negeri Sembilan,47.40962716989282,1.587730112877922
2019,Negeri Sembilan,45.950433303636515,1.4591938662563106
2020,Negeri Sembilan,44.96773845198564,0.9826948516508733
2021,Negeri Sembilan,44.04683698844224,0.9209014635434009
2022,Negeri Sembilan,43.288968080415394,0.7578689080268411
2023,Negeri Sembilan,42.40286289367038,0.8861051867450183
2001,Negeri Sembilan,80.59972582933626,3.364440004919474
2002,Negeri Sembilan,76.86107586488245,3.7386499644538036
2003,Negeri Sembilan,75.76109356298876,1.0999823018936974
2004,Negeri Sembilan,74.42068698649244,1.340406576496315
2005,Negeri Sembilan,72.51334107250524,1.9073459139872035
2006,Negeri Sembilan,71.38891138648165,1.1244296860235954
2007,Negeri Sembilan,69.86342461356635,1.525486772915298
2008,Negeri Sembilan,68.60610914632134,1.2573154672450049
2009,Negeri Sembilan,66.01903596315194,2.587073183169401
2010,Negeri Sembilan,65.19112454967319,0.8279114134787577
2011,Negeri Sembilan,62.80817952479085,2.382945024882338
2012,Negeri Sembilan,59.121124039727746,3.687055485063098
2013,Negeri Sembilan,57.48404920673488,1.6370748329928697
2014,Negeri Sembilan,54.74219258539337,2.7418566213415168
2015,Negeri Sembilan,53.173510434383516,1.5686821510098419
2016,Negeri Sembilan,50.67777747780987,2.4957329565736464
2017,Negeri Sembilan,48.637845750504695,2.0399317273051785
2018,Negeri Sembilan,47.05716488335748,1.580680867147215
2019,Negeri Sembilan,45.606520102349045,1.4506447810084322
2020,Negeri Sembilan,44.63297427175292,0.9735458305961262
2021,Negeri Sembilan,43.720171941602246,0.9128023301506739
2022,Negeri Sembilan,42.96905231140268,0.7511196301995686
2023,Negeri Sembilan,42.09104625805039,0.8780060533522913
2001,Negeri Sembilan,78.41520957257573,3.3224444984386667
2002,Negeri Sembilan,74.71540545161668,3.6998041209590578
2003,Negeri Sembilan,73.62907168932924,1.0863337622874352
2004,Negeri Sembilan,72.30981285002504,1.3192588393041944
2005,Negeri Sembilan,70.42931406339522,1.8804987866298306
2006,Negeri Sembilan,69.3161331737504,1.113180889644808
2007,Negeri Sembilan,67.80069532560016,1.515437848150248
2008,Negeri Sembilan,66.54832932876182,1.2523659968383383
2009,Negeri Sembilan,63.971755022212626,2.5765743065491993
2010,Negeri Sembilan,63.147443223575074,0.8243117986375458
2011,Negeri Sembilan,60.76974763700284,2.3776955865722367
2012,Negeri Sembilan,57.09964033848378,3.670107298519058
2013,Negeri Sembilan,55.47531414138687,1.6243261970969105
2014,Negeri Sembilan,52.770203588216056,2.705110553170811
2015,Negeri Sembilan,51.22086936697773,1.5493342212383274
2016,Negeri Sembilan,48.77388119471217,2.4469881722655678
2017,Negeri Sembilan,46.777594797356684,1.9962863973554832
2018,Negeri Sembilan,45.236359709511085,1.5412350878456005
2019,Negeri Sembilan,43.827860418935174,1.4084992905759084
2020,Negeri Sembilan,42.8940603355441,0.9338000833910771
2021,Negeri Sembilan,42.02670314276372,0.8673571927803724
2022,Negeri Sembilan,41.311129709121126,0.7155734336426002
2023,Negeri Sembilan,40.48096853636661,0.8301611727545153
2001,Negeri Sembilan,70.14749421811867,2.934436015346358
2002,Negeri Sembilan,66.84559752106524,3.301896697053415
2003,Negeri Sembilan,65.92214633034266,0.9234511907225927
2004,Negeri Sembilan,64.76681995026532,1.1553263800773317
2005,Negeri Sembilan,63.12284585549346,1.6439740947718593
2006,Negeri Sembilan,62.10115517639613,1.0216906790973366
2007,Negeri Sembilan,60.68185704129658,1.4192981350995444
2008,Negeri Sembilan,59.47673598924915,1.205121052047431
2009,Negeri Sembilan,56.99480155623349,2.481934433015667
2010,Negeri Sembilan,56.20303627511857,0.7917652811149207
2011,Negeri Sembilan,53.880984734633394,2.3220515404851683
2012,Negeri Sembilan,50.31646613812322,3.5645185965101738
2013,Negeri Sembilan,48.769681644064086,1.5467844940591355
2014,Negeri Sembilan,46.26269989111165,2.5069817529524343
2015,Negeri Sembilan,44.826453569468065,1.4362463216435841
2016,Negeri Sembilan,42.65438598070006,2.1720675887680017
2017,Negeri Sembilan,40.89342440358882,1.7609615771112492
2018,Negeri Sembilan,39.549268228299574,1.3441561752892441
2019,Negeri Sembilan,38.356595844244666,1.192672384054906
2020,Negeri Sembilan,37.59857695226611,0.7580188919785582
2021,Negeri Sembilan,36.910300597836034,0.688276354430076
2022,Negeri Sembilan,36.34096151711767,0.5693390807183631
2023,Negeri Sembilan,35.69363078150638,0.6473307356112896
2001,Pahang,98.64750959350536,1.3524904064946317
2002,Pahang,97.00120326739815,1.6463063261072208
2003,Pahang,96.24231362046257,0.758889646935573
2004,Pahang,94.96822805069009,1.2740855697724949
2005,Pahang,93.24471625035771,1.723511800332363
2006,Pahang,91.9864176381038,1.2582986122539144
2007,Pahang,90.75559279467639,1.2308248434274098
2008,Pahang,89.80282480549408,0.9527679891823081
2009,Pahang,88.25486620414043,1.5479586013536617
2010,Pahang,86.66272643545561,1.5921397686848124
2011,Pahang,85.04665520113309,1.6160712343225192
2012,Pahang,82.41352456935913,2.6331306317739576
2013,Pahang,81.19410761572871,1.2194169536304145
2014,Pahang,78.6864916638728,2.507615951855916
2015,Pahang,76.87933130241284,1.8071603614599645
2016,Pahang,73.96800435563831,2.911326946774524
2017,Pahang,71.89266096142013,2.0753433942181805
2018,Pahang,70.14248426464296,1.7501766967771737
2019,Pahang,68.4778806874188,1.664603577224162
2020,Pahang,67.23277506263182,1.2451056247869736
2021,Pahang,65.90876254240304,1.3240125202287825
2022,Pahang,64.81856992478603,1.0901926176170174
2023,Pahang,63.36346429442062,1.455105630365404
2001,Pahang,91.48014720361661,1.3366755568249584
2002,Pahang,89.84890263909955,1.6312445645170557
2003,Pahang,89.09402946192135,0.7548731771781957
2004,Pahang,87.83031977235541,1.2637096895659368
2005,Pahang,86.11233061793945,1.7179891544159689
2006,Pahang,84.85673754434154,1.2555930735979035
2007,Pahang,83.62800461224612,1.2287329320954423
2008,Pahang,82.67713328933812,0.950871322907991
2009,Pahang,81.13207547169812,1.5450578176400005
2010,Pahang,79.5419160457409,1.5901594259572167
2011,Pahang,77.93019598698888,1.611720058752027
2012,Pahang,75.312406038316,2.6177899486728635
2013,Pahang,74.11970976543259,1.192696272883418
2014,Pahang,71.68377664188542,2.4359331235471675
2015,Pahang,69.92383769222573,1.7599389496596878
2016,Pahang,67.11428920478919,2.809548487436538
2017,Pahang,65.10025275867321,2.01403644611599
2018,Pahang,63.417491391087566,1.6827613675856385
2019,Pahang,61.823064466013136,1.59442692507443
2020,Pahang,60.66838519506934,1.1546792709437979
2021,Pahang,59.42788177521269,1.2405034198566456
2022,Pahang,58.45796011310826,0.9699216621044405
2023,Pahang,57.177933515152965,1.2800265979552823
2001,Pahang,91.1836815296502,1.3333284986938105
2002,Pahang,89.55503093518477,1.6286505944654164
2003,Pahang,88.80079927748173,0.754231657703059
2004,Pahang,87.53887468558572,1.2619245918959914
2005,Pahang,85.8223359230266,1.7165387625591384
2006,Pahang,84.56730069245054,1.2550352305760455
2007,Pahang,83.33901403477259,1.228286657677956
2008,Pahang,82.38844952552662,0.9505645092459691
2009,Pahang,80.84392165875738,1.5445278667692355
2010,Pahang,79.25409693861329,1.589824720144102
2011,Pahang,77.64287893858094,1.611218000032355
2012,Pahang,75.02704144048457,2.6158374980963606
2013,Pahang,73.83596291236454,1.19107852812003
2014,Pahang,71.4046041015966,2.4313588107679323
2015,Pahang,69.64759382780167,1.7570102737949334
2016,Pahang,66.84471156447633,2.8028822633253356
2017,Pahang,64.83460791166445,2.0101036528118916
2018,Pahang,63.1557793373829,1.6788285742815399
2019,Pahang,61.56564780357677,1.5901315338061237
2020,Pahang,60.41515235529692,1.1504954482798633
2021,Pahang,59.17941849327716,1.23573386201976
2022,Pahang,58.21451741836944,0.9649010749077189
2023,Pahang,56.94386258318137,1.2706548351880684
2001,Pahang,90.95284608720536,1.3295909504473622
2002,Pahang,89.32790514883531,1.6249409383700608
2003,Pahang,88.57467760857159,0.7532275402637147
2004,Pahang,87.31526331027396,1.2594142982976304
2005,Pahang,85.60034229247822,1.7149210177957501
2006,Pahang,84.3459485813773,1.2543937111009087
2007,Pahang,83.11819187457012,1.227756706807191
2008,Pahang,82.16796207113725,0.9502298034328545
2009,Pahang,80.62393626308769,1.5440258080495632
2010,Pahang,79.03444624875671,1.5894900143309871
2011,Pahang,77.42367452314184,1.6107717256148686
2012,Pahang,74.80942687765777,2.6142476454840655
2013,Pahang,73.61979874139458,1.1896281362631993
2014,Pahang,71.19307002770806,2.426728713686511
2015,Pahang,69.43848637105822,1.7545836566498514
2016,Pahang,66.64073626353397,2.7977501075242426
2017,Pahang,64.63353339443574,2.00720286909823
2018,Pahang,62.958275015494095,1.675258378941649
2019,Pahang,61.37160210842348,1.5866729070706045
2020,Pahang,60.22459317903024,1.147008929393251
2021,Pahang,58.993126816127685,1.2314663629025466
2022,Pahang,58.032772161848115,0.9603546542795764
2023,Pahang,56.76950874669966,1.2632634151484503
2001,Pahang,90.81782018376465,1.3276663920219522
2002,Pahang,89.19511061748202,1.6227095662826292
2003,Pahang,88.44244092024016,0.7526696972418567
2004,Pahang,87.18436544519498,1.2580754750451715
2005,Pahang,85.47014173117657,1.7142237140184278
2006,Pahang,84.21619429449314,1.2539474366834225
2007,Pahang,82.98866072489469,1.227533569598448
2008,Pahang,82.0385703822173,0.9500903426773899
2009,Pahang,80.49479560352758,1.5437747786897271
2010,Pahang,78.90555661855643,1.5892389849711512
2011,Pahang,77.29509170660359,1.6104649119528465
2012,Pahang,74.68173660995448,2.6133550966490926
2013,Pahang,73.49297313037516,1.1887634795793194
2014,Pahang,71.06886627889139,2.4241068514837787
2015,Pahang,69.31590036700493,1.7529659118864633
2016,Pahang,66.52169256266947,2.7942078043354446
2017,Pahang,64.5163026833923,2.0053898792771916
2018,Pahang,62.84288518642277,1.673417496969518
2019,Pahang,61.25841575928851,1.5844694271342656
2020,Pahang,60.113275604018476,1.1451401552700267
2021,Pahang,58.88392904459899,1.2293465594194861
2022,Pahang,57.925889438860125,0.9580396057388659
2023,Pahang,56.66653092486468,1.2593585139954446
2001,Pahang,90.5921726814231,1.3241240888331542
2002,Pahang,88.97286595757382,1.6193067238492953
2003,Pahang,88.22080988765599,0.752056069917813
2004,Pahang,86.96404534371219,1.256764543943805
2005,Pahang,85.25063050207545,1.7134148416367339
2006,Pahang,83.99712933980952,1.253501162265936
2007,Pahang,82.76995836817528,1.2271709716342403
2008,Pahang,81.82014694700882,0.949811421166461
2009,Pahang,80.2767347662833,1.5434121807255194
2010,Pahang,78.68780259497416,1.5889321713091293
2011,Pahang,77.07775606528772,1.610046529686453
2012,Pahang,74.46596292909983,2.6117931361878908
2013,Pahang,73.27890087073717,1.1870620583626526
2014,Pahang,70.85920097912607,2.4196998916111006
2015,Pahang,69.10894060589563,1.750260373230452
2016,Pahang,66.32067382974296,2.788266776152657
2017,Pahang,64.31865890074802,2.002014928994951
2018,Pahang,62.6487279226651,1.6699309780829057
2019,Pahang,61.068051828079476,1.5806760945856313
2020,Pahang,59.925924025127486,1.1421278029519937
2021,Pahang,58.70037079825663,1.225553226870852
2022,Pahang,57.74606874076421,0.9543020574924175
2023,Pahang,56.49351591163544,1.2525528291287775
2001,Pahang,89.34146073426645,1.297068702273043
2002,Pahang,87.74826106384012,1.5931996704263425
2003,Pahang,87.00356852181082,0.7446925420292879
2004,Pahang,85.7610568670755,1.242511654735334
2005,Pahang,84.05935672889777,1.7017001381777166
2006,Pahang,82.81201973202337,1.2473369968744055
2007,Pahang,81.589311504564,1.2227082274593766
2008,Pahang,80.64326552379507,0.9460459807689195
2009,Pahang,79.10543177328813,1.53783375050694
2010,Pahang,77.5208786697006,1.5845531035875442
2011,Pahang,75.91507174698026,1.6058069227203327
2012,Pahang,73.31588586308636,2.5991858838939006
2013,Pahang,72.1390881163259,1.176797746760466
2014,Pahang,69.74661096418146,2.392477152144432
2015,Pahang,68.01202597986521,1.7345849843162435
2016,Pahang,65.25946115711146,2.7525648227537474
2017,Pahang,63.27719387109029,1.982267286021179
2018,Pahang,61.62762416330519,1.64956970778509
2019,Pahang,60.0680066427947,1.5596175205104934
2020,Pahang,58.9431719735203,1.124834669274397
2021,Pahang,57.73739428177432,1.2057776917459873
2022,Pahang,56.80152893615431,0.9358653456200119
2023,Pahang,55.582139874674986,1.2193890614793215
2001,Pahang,84.28307967281391,1.1518621636834152
2002,Pahang,82.82284188664741,1.4602377861664972
2003,Pahang,82.15900869063644,0.6638331960109761
2004,Pahang,81.00630976242023,1.1526989282162021
2005,Pahang,79.40086543766411,1.605444324756125
2006,Pahang,78.19511563806921,1.2057497995948943
2007,Pahang,77.01059176545601,1.1845238726131988
2008,Pahang,76.09528293519146,0.9153088302645459
2009,Pahang,74.60252290085066,1.4927600343408165
2010,Pahang,73.05277920182705,1.5497436990236073
2011,Pahang,71.47363717555153,1.579142026275522
2012,Pahang,68.94501843392266,2.5286187416288683
2013,Pahang,67.8282724884652,1.1167459454574562
2014,Pahang,65.57494927812324,2.2533232103419634
2015,Pahang,63.93528128397613,1.639667994147111
2016,Pahang,61.37012382441556,2.565157459560565
2017,Pahang,59.49549234946188,1.874631474953685
2018,Pahang,57.95459046233472,1.5409018871271587
2019,Pahang,56.50378022323762,1.4508102390970976
2020,Pahang,55.46493705578263,1.0388431674549918
2021,Pahang,54.379067721585,1.085869334197618
2022,Pahang,53.53931872863112,0.8397489929538848
2023,Pahang,52.48083948680673,1.0584792418243922
2001,Perak,99.20238533601771,0.797614663982287
2002,Perak,98.19158246098961,1.010802875028095
2003,Perak,97.72828784712425,0.46329461386536336
2004,Perak,97.02344687749569,0.7048409696285705
2005,Perak,96.07600747928133,0.9474393982143454
2006,Perak,95.49311131408678,0.5828961651945617
2007,Perak,94.53510336615481,0.9580079479319596
2008,Perak,93.7296459774952,0.8054573886596115
2009,Perak,92.30800866525433,1.4216373122408672
2010,Perak,91.0049208315201,1.3030878337342369
2011,Perak,89.97522846717771,1.0296923643423828
2012,Perak,88.74439890775713,1.230829559420595
2013,Perak,87.86653978030806,0.8778591274490581
2014,Perak,86.16548149069155,1.7010582896165194
2015,Perak,84.9582757482868,1.2072057424047515
2016,Perak,83.23292414076734,1.7253516075194515
2017,Perak,81.62956515917384,1.6033589815935076
2018,Perak,80.40036153047903,1.229203628694808
2019,Perak,79.19052560601786,1.2098359244611714
2020,Perak,78.30788432937531,0.8826412766425488
2021,Perak,77.23515262229151,1.0727317070837976
2022,Perak,76.4548971598816,0.7802554624099163
2023,Perak,75.33023131255648,1.124665847325105
2001,Perak,85.0598007756646,0.7850376116034069
2002,Perak,84.05980555781379,0.9999952178508066
2003,Perak,83.60167566507741,0.4581298927363936
2004,Perak,82.90271673895681,0.6989589261205772
2005,Perak,81.96044206187145,0.9422746770853757
2006,Perak,81.38008043574943,0.5803616261220118
2007,Perak,80.42541999225293,0.9546604434965161
2008,Perak,79.62182764177876,0.8035923504741501
2009,Perak,78.20339436949753,1.4184332722812287
2010,Perak,76.9022193954407,1.3011749740568406
2011,Perak,75.87458335525152,1.0276360401891818
2012,Perak,74.6556613473227,1.2189220079288032
2013,Perak,73.800326142575,0.8553352047477177
2014,Perak,72.16325300916738,1.6370731334076163
2015,Perak,71.00831615744748,1.1549368517199
2016,Perak,69.40562667674106,1.602689480706419
2017,Perak,67.92760782550894,1.4780188512321208
2018,Perak,66.81073688136922,1.116870944139715
2019,Perak,65.72045468674533,1.0902821946239079
2020,Perak,64.95406745699653,0.7663872297487937
2021,Perak,64.01442296196757,0.939644495028956
2022,Perak,63.37418882794306,0.6402341340245133
2023,Perak,62.50292906638101,0.8712597615620411
2001,Perak,84.58172932079135,0.7827900014824662
2002,Perak,83.58364696261795,0.9980823581734103
2003,Perak,83.12656914270411,0.4570778199138256
2004,Perak,82.42871011089804,0.6978590318060742
2005,Perak,81.48753532812717,0.941174782770873
2006,Perak,80.90769973841644,0.5798355897107278
2007,Perak,79.95380443879088,0.9538952996255577
2008,Perak,79.15073812472801,0.8030663140628662
2009,Perak,77.7330221748258,1.4177159499022052
2010,Perak,76.43227759419638,1.3007445806294264
2011,Perak,75.40502412594267,1.0272534682537025
2012,Perak,74.18758458426386,1.2174395416788213
2013,Perak,73.3339709532258,0.8536136310380612
2014,Perak,71.70177561199554,1.6321953412302557
2015,Perak,70.54985151426754,1.151924097728001
2016,Perak,68.95500475823845,1.5948467560290946
2017,Perak,67.48344180841754,1.4715629498209084
2018,Perak,66.37250072927775,1.110941079139787
2019,Perak,65.28819622114571,1.0843045081320448
2020,Perak,64.52697371252589,0.7612225086198239
2021,Perak,63.59392858338394,0.933045129141939
2022,Perak,62.95986342181903,0.6340651615649104
2023,Perak,62.09821578013591,0.8616476416831251
2001,Perak,84.28647942958524,0.7803511053937862
2002,Perak,83.29016646661343,0.9963129629718188
2003,Perak,82.83390161206249,0.45626485455093224
2004,Perak,82.13675990263545,0.6971417094270507
2005,Perak,81.19649372821132,0.9402661744241098
2006,Perak,80.61699288894415,0.5795008392671834
2007,Perak,79.66362362572987,0.9533692632142737
2008,Perak,78.86084424061862,0.8027793851112568
2009,Perak,77.4436543271277,1.4171899134909212
2010,Perak,76.14314885395794,1.3005054731697518
2011,Perak,75.11613449316393,1.027014360794028
2012,Perak,73.89960355983186,1.216530933332058
2013,Perak,73.04713764460024,0.8524659152316235
2014,Perak,71.41833762929735,1.6288000153028774
2015,Perak,70.26870896318223,1.1496286661151256
2016,Perak,68.67974425066113,1.588964712521101
2017,Perak,67.21301127152564,1.466732979135483
2018,Perak,66.10685234157934,1.1061589299462966
2019,Perak,65.02680394622952,1.080048395349838
2020,Perak,64.26974190740803,0.7570620388214871
2021,Perak,63.34104853403216,0.9286933733758626
2022,Perak,62.71123948524946,0.6298090487827039
2023,Perak,61.85815189062268,0.8530875946267771
2001,Perak,84.08974181176504,0.7790121036196087
2002,Perak,83.09457656459966,0.995165247165381
2003,Perak,82.63898121093581,0.45559535366384357
2004,Perak,81.94260464537973,0.6963765655560923
2005,Perak,81.0028645073669,0.9397401380128256
2006,Perak,80.42355495406746,0.5793095532994439
2007,Perak,79.4704726198048,0.9530823342626643
2008,Perak,78.66793234215321,0.8025402776515821
2009,Perak,77.25112500059777,1.4168073415554419
2010,Perak,75.95081081339575,1.3003141872020123
2011,Perak,74.92398773856947,1.0268230748262883
2012,Perak,73.70831759209224,1.2156701464772297
2013,Perak,72.85676028520737,0.8515573068848602
2014,Perak,71.23016005853351,1.6266002266738715
2015,Perak,70.0817747512087,1.1483853073248178
2016,Perak,68.49615754312303,1.585617208085658
2017,Perak,67.03238949648751,1.463768046635519
2018,Perak,65.9286694626299,1.1037200338576163
2019,Perak,64.85129907082842,1.0773703918014834
2020,Perak,64.096388999144,0.7549100716844165
2021,Perak,63.17023016484068,0.9261588343033126
2022,Perak,62.54295565513053,0.627274509710154
2023,Perak,61.69388506582628,0.8490705893042452
2001,Perak,83.67857262410872,0.776860136482538
2002,Perak,82.68488984319333,0.9936827809153991
2003,Perak,82.23015527638431,0.4547345668090153
2004,Perak,81.5344482117153,0.6957070646690036
2005,Perak,80.59547321757344,0.9389749941418674
2006,Perak,80.01645059322561,0.5790226243478345
2007,Perak,79.06379865239036,0.9526519408352502
2008,Perak,78.26154530369038,0.8022533486999727
2009,Perak,76.84516835556235,1.4163769481280277
2010,Perak,75.54518891880389,1.299979436758468
2011,Perak,74.5186527729292,1.026536145874679
2012,Perak,73.30408252076649,1.214570252162727
2013,Perak,72.4546771810187,0.8494053397477894
2014,Perak,70.8335286044254,1.6211485765932925
2015,Perak,69.68892119496344,1.1446074094619605
2016,Perak,68.11162492647446,1.5772962684889844
2017,Perak,66.65459971020175,1.4570252162726973
2018,Perak,65.55695300581988,1.0976467043818832
2019,Perak,64.4850820855909,1.0718709202289693
2020,Perak,63.735480199511265,0.749601886079642
2021,Perak,62.815490337667555,0.9199898618437098
2022,Perak,62.192950155658956,0.6225401820085983
2023,Perak,61.3526308993788,0.8403192562801575
2001,Perak,81.91778529106551,0.7616529020472381
2002,Perak,80.94222685559343,0.9755584354720699
2003,Perak,80.49657837225206,0.4456484833413833
2004,Perak,79.80962264060713,0.6869557316449159
2005,Perak,78.88006848037645,0.9295541602306908
2006,Perak,78.30558889776243,0.5744795826140183
