YEAR,STATE,forest_cover_percentage,deforestation_rate,flood_occurrences,TOTAL_RAINFALL,ANNUAL RAINFALL,has_flood_data
2001.0,Sarawak,92.30541994879457,0.7883488448081089,6.0,3123.164,3123.1673333333333,True
2001.0,Sarawak,88.67682132097747,0.7239926830913415,6.0,3123.164,3123.1673333333333,True
2002.0,Sarawak,98.5594381699812,0.6042709970358362,4.0,3008.0986666666663,3008.1053333333334,True
2002.0,Sarawak,93.31606290861257,0.5999331962523663,4.0,3008.0986666666663,3008.1053333333334,True
2002.0,Sarawak,93.09131312984444,0.5990850229148162,4.0,3008.0986666666663,3008.1053333333334,True
2002.0,Sarawak,92.939829371758,0.5983984064034663,4.0,3008.0986666666663,3008.1053333333334,True
2002.0,Sarawak,92.82975262822664,0.5978329575117663,4.0,3008.0986666666663,3008.1053333333334,True
2002.0,Sarawak,92.64309794907648,0.5970897961112465,4.0,3008.0986666666663,3008.1053333333334,True
2002.0,Sarawak,91.71480858141396,0.5906113673806267,4.0,3008.0986666666663,3008.1053333333334,True
2002.0,Sarawak,88.11637261304838,0.5604487079290879,4.0,3008.0986666666663,3008.1053333333334,True
2003.0,Sarawak,97.95770361511671,0.6017345548644962,2.0,3468.308,3468.311333333333,True
2003.0,Sarawak,92.71701827490428,0.5990446337082663,2.0,3468.308,3468.311333333333,True
2003.0,Sarawak,92.49293895696488,0.5983741728795363,2.0,3468.308,3468.311333333333,True
2003.0,Sarawak,92.34178639037218,0.5980429813858263,2.0,3468.308,3468.311333333333,True
2003.0,Sarawak,92.23204083833453,0.5977117898921164,2.0,3468.308,3468.311333333333,True
2003.0,Sarawak,92.04578197340857,0.5973159756679264,2.0,3468.308,3468.311333333333,True
2003.0,Sarawak,91.12202427472091,0.5927843066930166,2.0,3468.308,3468.311333333333,True
2003.0,Sarawak,87.54561657960774,0.5707560334406474,2.0,3468.308,3468.311333333333,True
2004.0,Sarawak,97.0682040414248,0.8894995736919249,1.0,3227.186,3227.1806666666666,True
2004.0,Sarawak,91.83322973501852,0.8837885398857551,1.0,3227.186,3227.1806666666666,True
2004.0,Sarawak,91.60990973416229,0.8830292228026152,1.0,3227.186,3227.1806666666666,True
2004.0,Sarawak,91.4593468499852,0.8824395403869851,1.0,3227.186,3227.1806666666666,True
2004.0,Sarawak,91.35001326785437,0.8820275704801752,1.0,3227.186,3227.1806666666666,True
2004.0,Sarawak,91.16423099556566,0.8815509778428852,1.0,3227.186,3227.1806666666666,True
